symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2024-07-01 14:46:00+00:00,214.42,214.7,214.4,214.555,113175.0,2936.0,214.57529
AAPL,2024-07-01 14:47:00+00:00,214.55,214.85,214.51,214.82,146606.0,3505.0,214.712393
AAPL,2024-07-01 14:48:00+00:00,214.83,215.11,214.83,215.09,218603.0,5207.0,214.986007
AAPL,2024-07-01 14:49:00+00:00,215.09,215.09,214.91,214.96,149342.0,4856.0,214.958937
AAPL,2024-07-01 14:50:00+00:00,214.98,215.37,214.96,215.31,189811.0,5045.0,215.162899
AAPL,2024-07-01 14:51:00+00:00,215.3,215.34,215.13,215.17,141297.0,4598.0,215.249253
AAPL,2024-07-01 14:52:00+00:00,215.18,215.2599,214.99,215.03,120691.0,4384.0,215.052966
AAPL,2024-07-01 14:53:00+00:00,215.03,215.07,214.57,214.74,156991.0,4368.0,214.775217
AAPL,2024-07-01 14:54:00+00:00,214.745,214.89,214.67,214.705,145818.0,4150.0,214.75431
AAPL,2024-07-01 14:55:00+00:00,214.705,214.99,214.68,214.99,105496.0,3486.0,214.809901
AAPL,2024-07-01 14:56:00+00:00,214.9901,215.19,214.965,214.975,157814.0,3396.0,215.055571
AAPL,2024-07-01 14:57:00+00:00,215.0099,215.14,214.92,215.11,124607.0,3120.0,215.0435
AAPL,2024-07-01 14:58:00+00:00,215.12,215.3,215.12,215.21,139984.0,3581.0,215.214244
AAPL,2024-07-01 14:59:00+00:00,215.21,215.3724,215.14,215.36,130452.0,3326.0,215.283305
AAPL,2024-07-01 15:00:00+00:00,215.36,215.43,215.23,215.34,199593.0,4394.0,215.339057
AAPL,2024-07-01 15:01:00+00:00,215.33,215.3999,214.98,215.055,119871.0,3360.0,215.102961
AAPL,2024-07-01 15:02:00+00:00,215.07,215.24,214.99,215.01,116997.0,3213.0,215.103194
AAPL,2024-07-01 15:03:00+00:00,215.0098,215.28,214.99,215.2748,105307.0,3159.0,215.101474
AAPL,2024-07-01 15:04:00+00:00,215.2799,215.56,215.2,215.21,217237.0,4016.0,215.406178
AAPL,2024-07-01 15:05:00+00:00,215.19,215.255,214.87,214.8936,170491.0,3629.0,215.057597
AAPL,2024-07-01 15:06:00+00:00,214.885,214.91,214.47,214.6,146991.0,3434.0,214.666708
AAPL,2024-07-01 15:07:00+00:00,214.59,214.77,214.5286,214.725,125660.0,2776.0,214.679634
AAPL,2024-07-01 15:08:00+00:00,214.7299,215.075,214.7201,214.915,153323.0,3010.0,214.90718
AAPL,2024-07-01 15:09:00+00:00,214.92,214.92,214.62,214.739,94876.0,2120.0,214.730951
AAPL,2024-07-01 15:10:00+00:00,214.72,214.96,214.71,214.8364,63887.0,2312.0,214.810364
AAPL,2024-07-01 15:11:00+00:00,214.84,215.165,214.84,215.05,107867.0,2376.0,214.988509
AAPL,2024-07-01 15:12:00+00:00,215.055,215.17,214.94,215.04,103515.0,2838.0,215.03599
AAPL,2024-07-01 15:13:00+00:00,215.03,215.2,215.01,215.195,180957.0,3117.0,215.085768
AAPL,2024-07-01 15:14:00+00:00,215.1932,215.41,215.1701,215.33,226455.0,4335.0,215.314266
AAPL,2024-07-01 15:15:00+00:00,215.3347,215.37,215.18,215.35,107810.0,2748.0,215.286622
AAPL,2024-07-01 15:16:00+00:00,215.33,215.34,215.25,215.27,77191.0,2382.0,215.294291
AAPL,2024-07-01 15:17:00+00:00,215.27,215.28,215.12,215.16,57415.0,2482.0,215.209334
AAPL,2024-07-01 15:18:00+00:00,215.15,215.17,215.005,215.0896,88146.0,2436.0,215.062583
AAPL,2024-07-01 15:19:00+00:00,215.05,215.14,214.95,215.0399,97449.0,2585.0,215.049227
AAPL,2024-07-01 15:20:00+00:00,215.035,215.09,214.805,214.805,76099.0,2594.0,214.95709
AAPL,2024-07-01 15:21:00+00:00,214.805,214.82,214.66,214.775,86432.0,3230.0,214.745576
AAPL,2024-07-01 15:22:00+00:00,214.7872,214.7872,214.505,214.51,98257.0,3905.0,214.603502
AAPL,2024-07-01 15:23:00+00:00,214.5,214.51,214.34,214.47,103069.0,3625.0,214.419163
AAPL,2024-07-01 15:24:00+00:00,214.475,214.72,214.4729,214.7,101259.0,3659.0,214.640063
AAPL,2024-07-01 15:25:00+00:00,214.7,214.98,214.7,214.98,102846.0,3870.0,214.854386
AAPL,2024-07-01 15:26:00+00:00,214.98,215.0,214.78,214.99,79646.0,3548.0,214.908932
AAPL,2024-07-01 15:27:00+00:00,214.98,215.005,214.8001,214.85,70206.0,3450.0,214.922901
AAPL,2024-07-01 15:28:00+00:00,214.85,214.9,214.78,214.89,47168.0,2920.0,214.848467
AAPL,2024-07-01 15:29:00+00:00,214.89,215.08,214.89,215.0133,89486.0,3202.0,215.001368
AAPL,2024-07-01 15:30:00+00:00,215.01,215.0199,214.73,214.807,61759.0,2771.0,214.863745
AAPL,2024-07-01 15:31:00+00:00,214.8299,214.91,214.74,214.8499,48431.0,2662.0,214.833741
AAPL,2024-07-01 15:32:00+00:00,214.84,214.92,214.75,214.8899,73831.0,2658.0,214.862056
AAPL,2024-07-01 15:33:00+00:00,214.89,214.98,214.82,214.975,68504.0,2607.0,214.9136
AAPL,2024-07-01 15:34:00+00:00,214.98,215.165,214.97,215.145,111809.0,2761.0,215.076852
AAPL,2024-07-01 15:35:00+00:00,215.15,215.1997,215.068,215.125,97241.0,2274.0,215.133865
AAPL,2024-07-01 15:36:00+00:00,215.135,215.14,214.96,214.98,61618.0,2117.0,215.020494
AAPL,2024-07-01 15:37:00+00:00,214.97,214.97,214.81,214.9,62531.0,1993.0,214.862052
AAPL,2024-07-01 15:38:00+00:00,214.905,215.0,214.78,214.8,71644.0,2421.0,214.889149
AAPL,2024-07-01 15:39:00+00:00,214.78,214.925,214.7,214.92,55869.0,2112.0,214.782254
AAPL,2024-07-01 15:40:00+00:00,214.93,215.27,214.895,215.23,127079.0,2725.0,215.138113
AAPL,2024-07-01 15:41:00+00:00,215.2293,215.34,215.16,215.285,115577.0,2699.0,215.258137
AAPL,2024-07-01 15:42:00+00:00,215.31,215.345,215.03,215.17,98700.0,2630.0,215.163771
AAPL,2024-07-01 15:43:00+00:00,215.16,215.28,215.06,215.235,54866.0,2681.0,215.195795
AAPL,2024-07-01 15:44:00+00:00,215.22,215.24,214.98,215.04,57568.0,3086.0,215.077072
AAPL,2024-07-01 15:45:00+00:00,215.025,215.18,215.0,215.1516,51528.0,2940.0,215.132966
AAPL,2024-07-01 15:46:00+00:00,215.15,215.22,215.07,215.18,69234.0,2720.0,215.145799
AAPL,2024-07-01 15:47:00+00:00,215.1799,215.24,215.08,215.09,54007.0,2491.0,215.166563
AAPL,2024-07-01 15:48:00+00:00,215.0951,215.27,215.08,215.26,86221.0,2852.0,215.186722
AAPL,2024-07-01 15:49:00+00:00,215.2556,215.2611,215.03,215.035,70857.0,2613.0,215.13411
AAPL,2024-07-01 15:50:00+00:00,215.035,215.135,214.98,215.135,47856.0,2948.0,215.061367
AAPL,2024-07-01 15:51:00+00:00,215.14,215.23,215.1,215.19,93378.0,3340.0,215.147516
AAPL,2024-07-01 15:52:00+00:00,215.19,215.28,215.18,215.23,89924.0,3131.0,215.233829
AAPL,2024-07-01 15:53:00+00:00,215.21,215.25,215.145,215.235,78823.0,3262.0,215.20998
AAPL,2024-07-01 15:54:00+00:00,215.2396,215.32,215.18,215.24,107136.0,3296.0,215.261616
AAPL,2024-07-01 15:55:00+00:00,215.2365,215.35,215.14,215.22,201368.0,3476.0,215.276496
AAPL,2024-07-01 15:56:00+00:00,215.215,215.37,215.175,215.37,85936.0,2799.0,215.25432
AAPL,2024-07-01 15:57:00+00:00,215.37,215.66,215.335,215.5501,297654.0,4178.0,215.526865
AAPL,2024-07-01 15:58:00+00:00,215.56,215.73,215.56,215.64,150510.0,3153.0,215.645298
AAPL,2024-07-01 15:59:00+00:00,215.6333,215.73,215.615,215.69,137453.0,3268.0,215.68212
AAPL,2024-07-01 16:00:00+00:00,215.685,215.685,215.33,215.48,186583.0,3419.0,215.527837
AAPL,2024-07-01 16:01:00+00:00,215.47,215.73,215.44,215.7,109958.0,3185.0,215.599829
AAPL,2024-07-01 16:02:00+00:00,215.6699,215.7,215.56,215.66,105965.0,2796.0,215.621768
AAPL,2024-07-01 16:03:00+00:00,215.66,215.69,215.56,215.6,66953.0,2455.0,215.609254
AAPL,2024-07-01 16:04:00+00:00,215.59,215.75,215.58,215.74,95113.0,2322.0,215.669193
AAPL,2024-07-01 16:05:00+00:00,215.745,215.92,215.69,215.86,381119.0,3037.0,215.818729
AAPL,2024-07-01 16:06:00+00:00,215.855,215.9,215.7501,215.848,152772.0,2614.0,215.838938
AAPL,2024-07-01 16:07:00+00:00,215.85,215.86,215.6601,215.73,123356.0,2604.0,215.752862
AAPL,2024-07-01 16:08:00+00:00,215.725,215.84,215.7,215.7338,94547.0,2600.0,215.761874
AAPL,2024-07-01 16:09:00+00:00,215.735,215.94,215.725,215.935,80482.0,2403.0,215.867643
AAPL,2024-07-01 16:10:00+00:00,215.94,215.94,215.88,215.935,118036.0,2795.0,215.909856
AAPL,2024-07-01 16:11:00+00:00,215.93,215.96,215.89,215.91,107760.0,2469.0,215.929843
AAPL,2024-07-01 16:12:00+00:00,215.91,216.02,215.8601,215.93,233420.0,4240.0,215.971671
AAPL,2024-07-01 16:13:00+00:00,215.94,216.01,215.9,216.0,81150.0,2331.0,215.969886
AAPL,2024-07-01 16:14:00+00:00,216.0,216.03,215.99,216.0,98492.0,2430.0,216.007464
AAPL,2024-07-01 16:15:00+00:00,216.01,216.02,215.84,215.93,125073.0,2594.0,215.952635
AAPL,2024-07-01 16:16:00+00:00,215.93,215.99,215.8699,215.8699,65339.0,2092.0,215.928043
AAPL,2024-07-01 16:17:00+00:00,215.87,215.94,215.83,215.92,59186.0,2071.0,215.897925
AAPL,2024-07-01 16:18:00+00:00,215.93,215.97,215.89,215.93,61108.0,1834.0,215.92631
AAPL,2024-07-01 16:19:00+00:00,215.925,216.06,215.9,216.025,99393.0,1300.0,215.978568
AAPL,2024-07-01 16:20:00+00:00,216.05,216.14,215.75,215.815,193355.0,1917.0,216.019316
AAPL,2024-07-01 16:21:00+00:00,215.8197,216.33,215.81,216.265,265313.0,2613.0,216.192527
AAPL,2024-07-01 16:22:00+00:00,216.27,216.32,216.05,216.13,131107.0,1424.0,216.187289
AAPL,2024-07-01 16:23:00+00:00,216.13,216.2,215.97,216.19,97813.0,1296.0,216.072857
AAPL,2024-07-01 16:24:00+00:00,216.2,216.36,216.05,216.0695,148214.0,1720.0,216.226123
AAPL,2024-07-01 16:25:00+00:00,216.0441,216.21,215.9401,216.165,107725.0,1191.0,216.091184
AAPL,2024-07-01 16:26:00+00:00,216.16,216.33,216.16,216.29,109522.0,1192.0,216.257151
AAPL,2024-07-01 16:27:00+00:00,216.2863,216.4,216.25,216.3942,143384.0,1661.0,216.334843
AAPL,2024-07-01 16:28:00+00:00,216.39,216.55,216.3,216.4,286439.0,2533.0,216.45094
AAPL,2024-07-01 16:29:00+00:00,216.39,216.58,216.35,216.505,142734.0,1476.0,216.460479
AAPL,2024-07-01 16:30:00+00:00,216.51,216.6638,216.51,216.55,146439.0,1476.0,216.566678
AAPL,2024-07-01 16:31:00+00:00,216.545,216.64,216.515,216.6,120249.0,1166.0,216.574334
AAPL,2024-07-01 16:32:00+00:00,216.6044,216.65,216.575,216.61,109794.0,1375.0,216.606911
AAPL,2024-07-01 16:33:00+00:00,216.618,216.69,216.58,216.68,109763.0,1205.0,216.632495
AAPL,2024-07-01 16:34:00+00:00,216.685,216.72,216.47,216.51,192643.0,1952.0,216.576722
AAPL,2024-07-01 16:35:00+00:00,216.51,216.8,216.5,216.685,189774.0,1860.0,216.645872
AAPL,2024-07-01 16:36:00+00:00,216.69,216.85,216.685,216.75,152804.0,1714.0,216.757351
AAPL,2024-07-01 16:37:00+00:00,216.75,216.91,216.75,216.89,124775.0,1388.0,216.856882
AAPL,2024-07-01 16:38:00+00:00,216.885,216.955,216.82,216.953,129087.0,1376.0,216.888602
AAPL,2024-07-01 16:39:00+00:00,216.96,216.99,216.77,216.79,231563.0,1804.0,216.901073
AAPL,2024-07-01 16:40:00+00:00,216.785,216.82,216.57,216.76,138554.0,1561.0,216.703767
AAPL,2024-07-01 16:41:00+00:00,216.765,217.02,216.75,216.99,300711.0,3204.0,216.962177
AAPL,2024-07-01 16:42:00+00:00,216.985,217.01,216.67,216.8899,159533.0,1623.0,216.837279
AAPL,2024-07-01 16:43:00+00:00,216.89,217.155,216.86,217.1305,214660.0,2245.0,217.031223
AAPL,2024-07-01 16:44:00+00:00,217.13,217.32,217.06,217.305,377444.0,3686.0,217.210599
AAPL,2024-07-01 16:45:00+00:00,217.305,217.5,217.3,217.3201,293992.0,3031.0,217.407293
AAPL,2024-07-01 16:46:00+00:00,217.34,217.34,216.86,216.9766,234470.0,2073.0,217.073518
AAPL,2024-07-01 16:47:00+00:00,216.9764,217.26,216.945,217.14,244846.0,2369.0,217.074257
AAPL,2024-07-01 16:48:00+00:00,217.14,217.14,216.91,217.01,166502.0,1522.0,217.01854
AAPL,2024-07-01 16:49:00+00:00,217.01,217.01,216.84,216.94,142678.0,1516.0,216.935677
AAPL,2024-07-01 16:50:00+00:00,216.948,217.025,216.6843,216.77,145979.0,1511.0,216.814254
AAPL,2024-07-01 16:51:00+00:00,216.76,216.83,216.57,216.67,174475.0,1703.0,216.656455
AAPL,2024-07-01 16:52:00+00:00,216.66,216.97,216.6,216.9452,134011.0,1462.0,216.780205
AAPL,2024-07-01 16:53:00+00:00,216.95,217.1999,216.9403,217.155,179094.0,1738.0,217.083319
AAPL,2024-07-01 16:54:00+00:00,217.16,217.2,217.07,217.115,145559.0,1569.0,217.12735
AAPL,2024-07-01 16:55:00+00:00,217.1199,217.24,217.1,217.15,103327.0,1142.0,217.170697
AAPL,2024-07-01 16:56:00+00:00,217.17,217.25,216.93,217.0445,119834.0,1295.0,217.077959
AAPL,2024-07-01 16:57:00+00:00,217.05,217.05,216.82,216.89,101420.0,1240.0,216.912862
AAPL,2024-07-01 16:58:00+00:00,216.9,217.0001,216.89,216.98,76040.0,1025.0,216.953195
AAPL,2024-07-01 16:59:00+00:00,216.985,217.1,216.89,216.9824,96574.0,1260.0,216.994493
AAPL,2024-07-01 17:00:00+00:00,216.9999,217.06,216.93,217.055,63222.0,1018.0,216.991277
AAPL,2024-07-01 17:01:00+00:00,217.055,217.3,216.99,217.2979,187289.0,1684.0,217.166048
AAPL,2024-07-01 17:02:00+00:00,217.295,217.43,217.19,217.405,149120.0,1551.0,217.298517
AAPL,2024-07-01 17:03:00+00:00,217.405,217.505,217.02,217.08,187359.0,2191.0,217.351566
AAPL,2024-07-01 17:04:00+00:00,217.09,217.27,217.05,217.19,120084.0,1495.0,217.164868
AAPL,2024-07-01 17:05:00+00:00,217.2,217.3699,217.11,217.32,108681.0,1271.0,217.272019
AAPL,2024-07-01 17:06:00+00:00,217.34,217.37,217.145,217.27,68711.0,894.0,217.251068
AAPL,2024-07-01 17:07:00+00:00,217.29,217.31,217.11,217.14,84420.0,1031.0,217.219828
AAPL,2024-07-01 17:08:00+00:00,217.13,217.2,216.99,217.07,86403.0,1154.0,217.067386
AAPL,2024-07-01 17:09:00+00:00,217.06,217.185,216.97,217.01,77157.0,1036.0,217.075899
AAPL,2024-07-01 17:10:00+00:00,217.0,217.21,216.92,217.14,81336.0,1065.0,217.032599
AAPL,2024-07-01 17:11:00+00:00,217.19,217.34,217.185,217.33,94557.0,1022.0,217.269995
AAPL,2024-07-01 17:12:00+00:00,217.3174,217.43,217.305,217.385,120354.0,1207.0,217.363031
AAPL,2024-07-01 17:13:00+00:00,217.3888,217.44,217.23,217.27,112130.0,1229.0,217.353514
AAPL,2024-07-01 17:14:00+00:00,217.265,217.37,217.1,217.1201,98513.0,1226.0,217.233687
AAPL,2024-07-01 17:15:00+00:00,217.12,217.15,217.02,217.13,114526.0,1180.0,217.068502
AAPL,2024-07-01 17:16:00+00:00,217.125,217.235,217.08,217.1901,126108.0,1134.0,217.149511
AAPL,2024-07-01 17:17:00+00:00,217.21,217.38,217.195,217.35,118300.0,1123.0,217.261907
AAPL,2024-07-01 17:18:00+00:00,217.35,217.43,217.23,217.43,91812.0,1010.0,217.356096
AAPL,2024-07-01 17:19:00+00:00,217.43,217.5,217.41,217.4845,228930.0,1674.0,217.474479
AAPL,2024-07-01 17:20:00+00:00,217.48,217.51,217.4,217.42,218804.0,1749.0,217.469789
AAPL,2024-07-01 17:21:00+00:00,217.42,217.5,217.3701,217.43,81371.0,1038.0,217.438157
AAPL,2024-07-01 17:22:00+00:00,217.43,217.48,217.25,217.2729,112935.0,1327.0,217.369505
AAPL,2024-07-01 17:23:00+00:00,217.27,217.345,217.12,217.345,110380.0,1255.0,217.238241
AAPL,2024-07-01 17:24:00+00:00,217.34,217.34,217.08,217.11,112769.0,1391.0,217.181695
AAPL,2024-07-01 17:25:00+00:00,217.13,217.24,217.04,217.2271,103336.0,1082.0,217.146533
AAPL,2024-07-01 17:26:00+00:00,217.24,217.32,217.21,217.29,85171.0,943.0,217.271134
AAPL,2024-07-01 17:27:00+00:00,217.285,217.29,217.07,217.1899,76455.0,880.0,217.154166
AAPL,2024-07-01 17:28:00+00:00,217.1801,217.34,217.175,217.29,85714.0,925.0,217.262098
AAPL,2024-07-01 17:29:00+00:00,217.3,217.35,217.24,217.2543,74041.0,735.0,217.294325
AAPL,2024-07-01 17:30:00+00:00,217.25,217.25,217.04,217.065,68146.0,1024.0,217.121608
AAPL,2024-07-01 17:31:00+00:00,217.06,217.09,216.81,216.87,99237.0,1360.0,216.922848
AAPL,2024-07-01 17:32:00+00:00,216.86,217.05,216.855,217.0115,64498.0,818.0,216.96997
AAPL,2024-07-01 17:33:00+00:00,217.02,217.05,216.9407,216.96,47001.0,833.0,216.990999
AAPL,2024-07-01 17:34:00+00:00,216.95,217.01,216.86,216.86,48143.0,848.0,216.914563
AAPL,2024-07-01 17:35:00+00:00,216.87,217.0499,216.84,216.96,55503.0,856.0,216.955839
AAPL,2024-07-01 17:36:00+00:00,216.9677,217.12,216.9501,217.0,76882.0,1014.0,217.040882
AAPL,2024-07-01 17:37:00+00:00,216.99,217.14,216.9303,216.96,68410.0,1051.0,217.029621
AAPL,2024-07-01 17:38:00+00:00,216.95,216.98,216.83,216.86,50695.0,825.0,216.906581
AAPL,2024-07-01 17:39:00+00:00,216.85,216.89,216.7143,216.845,93072.0,1179.0,216.810466
AAPL,2024-07-01 17:40:00+00:00,216.8498,216.96,216.835,216.9599,57165.0,793.0,216.885894
AAPL,2024-07-01 17:41:00+00:00,216.95,216.99,216.9002,216.9888,35195.0,630.0,216.962397
AAPL,2024-07-01 17:42:00+00:00,216.98,217.0199,216.83,216.9,71073.0,996.0,216.920608
AAPL,2024-07-01 17:43:00+00:00,216.9,216.94,216.81,216.9,56873.0,704.0,216.883376
AAPL,2024-07-01 17:44:00+00:00,216.91,217.0452,216.91,217.02,67356.0,824.0,217.007783
AAPL,2024-07-01 17:45:00+00:00,217.02,217.08,216.94,217.04,68996.0,819.0,217.038175
AAPL,2024-07-01 17:46:00+00:00,217.0469,217.0499,216.75,216.9,81020.0,928.0,216.883574
AAPL,2024-07-01 17:47:00+00:00,216.88,216.8989,216.72,216.83,73961.0,757.0,216.810312
AAPL,2024-07-01 17:48:00+00:00,216.825,216.83,216.632,216.68,90832.0,1095.0,216.704345
AAPL,2024-07-01 17:49:00+00:00,216.68,216.68,216.42,216.4581,126621.0,1397.0,216.546085
AAPL,2024-07-01 17:50:00+00:00,216.43,216.49,216.32,216.3997,112598.0,1379.0,216.38855
AAPL,2024-07-01 17:51:00+00:00,216.4,216.47,216.36,216.47,76595.0,927.0,216.403562
AAPL,2024-07-01 17:52:00+00:00,216.46,216.65,216.46,216.6201,109107.0,1027.0,216.559564
AAPL,2024-07-01 17:53:00+00:00,216.64,216.78,216.55,216.6665,102942.0,1015.0,216.664934
AAPL,2024-07-01 17:54:00+00:00,216.6673,216.7,216.57,216.65,62107.0,767.0,216.641912
AAPL,2024-07-01 17:55:00+00:00,216.65,216.67,216.47,216.615,61926.0,786.0,216.536098
AAPL,2024-07-01 17:56:00+00:00,216.615,216.67,216.545,216.57,48334.0,629.0,216.595682
AAPL,2024-07-01 17:57:00+00:00,216.56,216.57,216.47,216.52,64385.0,776.0,216.524148
AAPL,2024-07-01 17:58:00+00:00,216.52,216.56,216.48,216.53,55265.0,723.0,216.528401
AAPL,2024-07-01 17:59:00+00:00,216.53,216.75,216.5201,216.72,51456.0,769.0,216.654242
AAPL,2024-07-01 18:00:00+00:00,216.72,216.7251,216.47,216.505,60043.0,903.0,216.569689
AAPL,2024-07-01 18:01:00+00:00,216.5,216.58,216.4707,216.5097,47851.0,626.0,216.534887
AAPL,2024-07-01 18:02:00+00:00,216.5202,216.56,216.47,216.475,54891.0,749.0,216.500542
AAPL,2024-07-01 18:03:00+00:00,216.47,216.47,216.39,216.46,53019.0,770.0,216.432187
AAPL,2024-07-01 18:04:00+00:00,216.46,216.5,216.39,216.5,57604.0,653.0,216.456549
AAPL,2024-07-01 18:05:00+00:00,216.495,216.565,216.38,216.42,66934.0,1082.0,216.467808
AAPL,2024-07-01 18:06:00+00:00,216.415,216.485,216.335,216.34,56927.0,707.0,216.437219
AAPL,2024-07-01 18:07:00+00:00,216.345,216.43,216.34,216.355,57574.0,733.0,216.374801
AAPL,2024-07-01 18:08:00+00:00,216.3595,216.45,216.33,216.35,64531.0,946.0,216.380203
AAPL,2024-07-01 18:09:00+00:00,216.3521,216.37,216.29,216.3,50150.0,684.0,216.320905
AAPL,2024-07-01 18:10:00+00:00,216.3,216.42,216.26,216.405,48879.0,740.0,216.354746
AAPL,2024-07-01 18:11:00+00:00,216.42,216.59,216.4001,216.57,65325.0,944.0,216.506358
AAPL,2024-07-01 18:12:00+00:00,216.5699,216.82,216.5667,216.77,101904.0,1232.0,216.71936
AAPL,2024-07-01 18:13:00+00:00,216.78,216.8,216.5301,216.5699,84508.0,908.0,216.687644
AAPL,2024-07-01 18:14:00+00:00,216.56,216.645,216.49,216.6375,50312.0,700.0,216.572902
AAPL,2024-07-01 18:15:00+00:00,216.635,216.775,216.635,216.74,77796.0,729.0,216.706704
AAPL,2024-07-01 18:16:00+00:00,216.73,216.78,216.67,216.68,64282.0,687.0,216.704252
AAPL,2024-07-01 18:17:00+00:00,216.69,216.77,216.69,216.74,56756.0,678.0,216.73426
AAPL,2024-07-01 18:18:00+00:00,216.75,216.88,216.745,216.8662,94133.0,1042.0,216.81614
AAPL,2024-07-01 18:19:00+00:00,216.87,216.9,216.8,216.8075,63070.0,688.0,216.858134
AAPL,2024-07-01 18:20:00+00:00,216.8099,216.8099,216.56,216.59,57225.0,830.0,216.677938
AAPL,2024-07-01 18:21:00+00:00,216.6399,216.65,216.53,216.56,31008.0,665.0,216.587874
AAPL,2024-07-01 18:22:00+00:00,216.58,216.6199,216.485,216.5035,35275.0,653.0,216.559354
AAPL,2024-07-01 18:23:00+00:00,216.5,216.51,216.43,216.46,52304.0,696.0,216.471653
AAPL,2024-07-01 18:24:00+00:00,216.45,216.45,216.35,216.415,80406.0,988.0,216.402099
AAPL,2024-07-01 18:25:00+00:00,216.41,216.45,216.2556,216.258,81599.0,900.0,216.350952
AAPL,2024-07-01 18:26:00+00:00,216.25,216.25,216.1,216.19,128137.0,1465.0,216.180091
AAPL,2024-07-01 18:27:00+00:00,216.19,216.31,216.095,216.2801,86818.0,1027.0,216.189697
AAPL,2024-07-01 18:28:00+00:00,216.28,216.28,216.145,216.175,38870.0,678.0,216.189241
AAPL,2024-07-01 18:29:00+00:00,216.18,216.19,215.92,215.935,126991.0,1516.0,216.045367
AAPL,2024-07-01 18:30:00+00:00,215.93,215.9938,215.81,215.95,121792.0,1564.0,215.903314
AAPL,2024-07-01 18:31:00+00:00,215.94,216.01,215.81,215.975,93011.0,987.0,215.889462
AAPL,2024-07-01 18:32:00+00:00,215.975,216.08,215.805,215.845,114643.0,1510.0,215.956859
AAPL,2024-07-01 18:33:00+00:00,215.84,215.84,215.71,215.8224,110528.0,1427.0,215.779243
AAPL,2024-07-01 18:34:00+00:00,215.82,215.87,215.815,215.865,50992.0,737.0,215.847505
AAPL,2024-07-01 18:35:00+00:00,215.8697,215.99,215.72,215.735,87072.0,1181.0,215.865853
AAPL,2024-07-01 18:36:00+00:00,215.73,215.83,215.71,215.76,67688.0,955.0,215.780932
AAPL,2024-07-01 18:37:00+00:00,215.79,215.84,215.73,215.82,65134.0,822.0,215.78465
AAPL,2024-07-01 18:38:00+00:00,215.84,215.86,215.75,215.78,48944.0,763.0,215.786938
AAPL,2024-07-01 18:39:00+00:00,215.77,215.9,215.76,215.78,75414.0,865.0,215.835882
AAPL,2024-07-01 18:40:00+00:00,215.78,215.79,215.62,215.73,105428.0,1294.0,215.716679
AAPL,2024-07-01 18:41:00+00:00,215.73,215.81,215.688,215.71,107952.0,979.0,215.723105
AAPL,2024-07-01 18:42:00+00:00,215.71,215.76,215.67,215.705,63726.0,851.0,215.712311
AAPL,2024-07-01 18:43:00+00:00,215.7002,215.77,215.7,215.755,47289.0,671.0,215.726748
AAPL,2024-07-01 18:44:00+00:00,215.765,216.09,215.76,216.0401,117996.0,1312.0,215.945582
AAPL,2024-07-01 18:45:00+00:00,216.04,216.08,215.85,215.8508,111497.0,1076.0,215.976374
AAPL,2024-07-01 18:46:00+00:00,215.835,215.93,215.72,215.91,67956.0,898.0,215.816827
AAPL,2024-07-01 18:47:00+00:00,215.905,215.905,215.75,215.8199,52508.0,622.0,215.811534
AAPL,2024-07-01 18:48:00+00:00,215.81,215.815,215.71,215.73,47722.0,635.0,215.76042
